05TpY5Fov3Hgfp8V1KILZ8,0.0220883534,0.8643724696,0.5990000000,0.0000000000,0.0909090909,0.1730000000,0.8236473260,0.0000000000,0.3663570691,0.6433297418,0.8490000000,2
0KVEBQA98JvkmB5ZydQ13k,0.2550200803,0.5121457490,0.7870000000,0.0000000000,0.7272727273,0.1120000000,0.8357372171,1.0000000000,0.1661506708,0.4095030132,0.3330000000,1
73C80fhriFzangrzWVO4Zp,0.3724899598,0.6305668016,0.7210000000,0.0000000000,0.9090909091,0.1090000000,0.8678412027,0.0000000000,0.3498452012,0.6826839171,0.7190000000,5
0o58NWBiVXewJNfNDKQyjw,0.0453815261,0.6629554656,0.7190000000,0.0000177000,0.1818181818,0.1090000000,0.8237412889,1.0000000000,0.0379772962,0.5081465519,0.4350000000,9
0j2CNrgtalXRGIvHMO2vzh,0.2650602410,0.7530364372,0.7020000000,0.0000000000,0.6363636364,0.1200000000,0.8416725393,0.0000000000,0.2972136223,0.3764374762,0.3380000000,5
5QZ11AHm7xiytOGXGlxQi5,0.0227911647,0.6265182186,0.7190000000,0.0000000000,0.0000000000,0.0839000000,0.8752486101,1.0000000000,0.1620227038,0.3524751015,0.3510000000,9
52Cpyvd2dKb6XRn313nH87,0.2108433735,0.8046558704,0.5850000000,0.0000012000,0.7272727273,0.1120000000,0.8699240467,1.0000000000,0.0385964912,0.3993551585,0.9340000000,1
4KppkflX7I3vJQk7urOJaS,0.1736947791,0.8856275304,0.4430000000,0.0000324000,0.0909090909,0.0891000000,0.8227859995,1.0000000000,0.1475748194,0.4097324359,0.3060000000,9
1ehhGlTvjtHo2e4xJFB0SZ,0.0167670683,0.7277327935,0.3850000000,0.0313000000,0.7272727273,0.1110000000,0.7688199828,1.0000000000,0.0415892673,0.5243945905,0.2700000000,1
52eycxprLhK3lPcRLbQiVk,0.5401606426,0.5202429150,0.5390000000,0.0023300000,0.6363636364,0.1080000000,0.7934852400,1.0000000000,0.1083591331,0.5067782098,0.1530000000,6
3wYOGJYD31sLRmBgCvWxa4,0.0716867470,0.6538461538,0.7610000000,0.0000000000,0.0909090909,0.2220000000,0.8995849973,1.0000000000,0.0397316821,0.5322441221,0.4720000000,9
60RFlt48hm0l4Fu0JoccOl,0.1094377510,0.5182186235,0.4280000000,0.0000000000,0.0000000000,0.1050000000,0.8239448751,1.0000000000,0.0279669763,0.3301555567,0.3660000000,9
